transaction_id,timestamp,amount,currency,originator_account,beneficiary_account,originator_bank,beneficiary_bank,transaction_type,originator_country,beneficiary_country,is_laundering,typology,risk_score,alert_flag,dataset_source,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,day_of_week,is_weekend,is_business_hours,log_amount,amount_rounded,is_round_amount,high_amount,unusual_hour,cross_border,orig_tx_count,orig_total_amount,orig_avg_amount,orig_ml_rate
SAML_004977,2024-04-13 16:30:00,3758.0264,CAD,SAML_ACC_0362,SAML_ACC_0019,BANK_C,BANK_B,WITHDRAWAL,FR,NL,False,WIRE_FRAUD,0.1270548552274704,False,saml_d,,,,,,,,,,,16,5,True,True,8.231915,3800.0,False,False,False,True,9,141040.66,15671.184,0.3333
SAML_004976,2024-04-13 16:00:00,46954.73,USD,SAML_ACC_0005,SAML_ACC_0140,BANK_B,BANK_B,DEPOSIT,NL,CA,False,STRUCTURING,0.27617043256759644,False,saml_d,,,,,,,,,,,16,5,True,True,10.756961,47000.0,False,False,False,True,6,81617.5,13602.917,0.0
SAML_004975,2024-04-13 15:30:00,191.01088,USD,SAML_ACC_0008,SAML_ACC_0052,BANK_A,BANK_A,DEPOSIT,NL,US,False,CASH_INTENSIVE,0.24893894791603088,False,saml_d,,,,,,,,,,,15,5,True,True,5.257552,200.0,False,False,False,True,7,69413.24,9916.178,0.0
SAML_004974,2024-04-13 15:00:00,156.94977,USD,SAML_ACC_0415,SAML_ACC_0262,BANK_B,BANK_A,WITHDRAWAL,DE,FR,False,SMURFING,0.38844114542007446,False,saml_d,,,,,,,,,,,15,5,True,True,5.062277,200.0,False,False,False,True,11,166717.2,15156.108,0.0
SAML_004973,2024-04-13 14:30:00,45.979897,USD,SAML_ACC_0156,SAML_ACC_0188,BANK_A,BANK_A,TRANSFER,CA,FR,True,CASH_INTENSIVE,0.813391387462616,True,saml_d,,,,,,,,,,,14,5,True,True,3.8497198,0.0,False,False,False,True,18,1956351.0,108686.17,0.0556
SAML_004972,2024-04-13 14:00:00,396.66913,EUR,SAML_ACC_0006,SAML_ACC_0188,BANK_A,BANK_C,DEPOSIT,DE,UK,False,SHELL_COMPANY,0.08554719388484955,False,saml_d,,,,,,,,,,,14,5,True,True,5.9856205,400.0,False,False,False,True,14,112117.54,8008.395,0.0
SAML_004971,2024-04-13 13:30:00,2534.8965,USD,SAML_ACC_0044,SAML_ACC_0399,BANK_B,BANK_A,DEPOSIT,FR,US,False,STRUCTURING,0.5274075269699097,False,saml_d,,,,,,,,,,,13,5,True,True,7.8383026,2500.0,False,False,False,True,9,31828.352,3536.4836,0.2222
SAML_004970,2024-04-13 13:00:00,63417.535,CAD,SAML_ACC_0243,SAML_ACC_0461,BANK_C,BANK_B,PAYMENT,CA,NL,False,CRYPTOCURRENCY,0.28623220324516296,False,saml_d,,,,,,,,,,,13,5,True,True,11.057511,63400.0,False,False,False,True,10,244248.25,24424.824,0.0
SAML_004969,2024-04-13 12:30:00,54475.758,USD,SAML_ACC_0444,SAML_ACC_0156,BANK_A,BANK_A,WITHDRAWAL,UK,NL,False,LAYERING,0.35762935876846313,False,saml_d,,,,,,,,,,,12,5,True,True,10.905529,54500.0,False,False,False,True,15,207960.34,13864.022,0.0667
SAML_004968,2024-04-13 12:00:00,1654.226,USD,SAML_ACC_0483,SAML_ACC_0120,BANK_B,BANK_A,WITHDRAWAL,UK,FR,False,SHELL_COMPANY,0.14844630658626556,False,saml_d,,,,,,,,,,,12,5,True,True,7.4116926,1700.0,False,False,False,True,11,243324.84,22120.441,0.0
SAML_004967,2024-04-13 11:30:00,27958.871,USD,SAML_ACC_0214,SAML_ACC_0437,BANK_A,BANK_B,PAYMENT,DE,FR,False,INTEGRATION,0.6666080951690674,False,saml_d,,,,,,,,,,,11,5,True,True,10.238525,28000.0,False,False,False,True,9,153331.45,17036.828,0.2222
SAML_004966,2024-04-13 11:00:00,455.35327,USD,SAML_ACC_0424,SAML_ACC_0089,BANK_A,BANK_B,PAYMENT,UK,US,False,INTEGRATION,0.5620659589767456,False,saml_d,,,,,,,,,,,11,5,True,True,6.123267,500.0,False,False,False,True,11,45295.234,4117.7485,0.0
SAML_004965,2024-04-13 10:30:00,1860.4572,USD,SAML_ACC_0128,SAML_ACC_0090,BANK_A,BANK_A,DEPOSIT,US,UK,False,WIRE_FRAUD,0.8167107105255127,False,saml_d,,,,,,,,,,,10,5,True,True,7.5291147,1900.0,False,False,False,True,11,141965.23,12905.931,0.0909
SAML_004964,2024-04-13 10:00:00,803.21674,USD,SAML_ACC_0235,SAML_ACC_0202,BANK_B,BANK_C,TRANSFER,FR,US,False,INTEGRATION,0.1339576542377472,False,saml_d,,,,,,,,,,,10,5,True,True,6.689869,800.0,False,False,False,True,9,98247.13,10916.348,0.0
SAML_004963,2024-04-13 09:30:00,5530.8394,USD,SAML_ACC_0314,SAML_ACC_0458,BANK_A,BANK_B,DEPOSIT,DE,DE,False,CASH_INTENSIVE,0.2545209527015686,False,saml_d,,,,,,,,,,,9,5,True,True,8.618276,5500.0,False,False,False,False,12,72239.586,6019.9653,0.0
SAML_004962,2024-04-13 09:00:00,2329.274,EUR,SAML_ACC_0011,SAML_ACC_0084,BANK_C,BANK_A,DEPOSIT,NL,FR,True,CRYPTOCURRENCY,0.325575053691864,True,saml_d,,,,,,,,,,,9,5,True,True,7.7537413,2300.0,False,False,False,True,4,162163.9,40540.977,0.25
SAML_004961,2024-04-13 08:30:00,380.07794,USD,SAML_ACC_0001,SAML_ACC_0167,BANK_C,BANK_C,WITHDRAWAL,FR,FR,False,PLACEMENT,0.17966939508914948,True,saml_d,,,,,,,,,,,8,5,True,False,5.943004,400.0,False,False,False,False,9,22645.102,2516.1223,0.0
SAML_004960,2024-04-13 08:00:00,1575.7764,USD,SAML_ACC_0052,SAML_ACC_0372,BANK_C,BANK_B,PAYMENT,CA,NL,True,SMURFING,0.687166154384613,True,saml_d,,,,,,,,,,,8,5,True,False,7.3631377,1600.0,False,False,False,True,12,149825.06,12485.422,0.0833
SAML_004959,2024-04-13 07:30:00,8153.3223,USD,SAML_ACC_0309,SAML_ACC_0165,BANK_A,BANK_C,DEPOSIT,NL,NL,False,SHELL_COMPANY,0.1313208043575287,False,saml_d,,,,,,,,,,,7,5,True,False,9.006304,8200.0,False,False,False,False,14,265879.2,18991.371,0.0714
SAML_004958,2024-04-13 07:00:00,2689.0793,USD,SAML_ACC_0109,SAML_ACC_0255,BANK_C,BANK_A,TRANSFER,UK,NL,False,STRUCTURING,0.20676477253437042,False,saml_d,,,,,,,,,,,7,5,True,False,7.897326,2700.0,False,False,False,True,8,589616.25,73702.03,0.0
SAML_004957,2024-04-13 06:30:00,24839.229,EUR,SAML_ACC_0363,SAML_ACC_0086,BANK_A,BANK_A,WITHDRAWAL,CA,CA,False,SMURFING,0.09585770219564438,True,saml_d,,,,,,,,,,,6,5,True,False,10.12022,24800.0,False,False,False,False,12,271347.88,22612.322,0.1667
SAML_004956,2024-04-13 06:00:00,2015.4604,USD,SAML_ACC_0038,SAML_ACC_0060,BANK_C,BANK_A,PAYMENT,CA,DE,False,CRYPTOCURRENCY,0.3563840389251709,False,saml_d,,,,,,,,,,,6,5,True,False,7.609099,2000.0,False,False,False,True,10,44939.332,4493.933,0.0
SAML_004955,2024-04-13 05:30:00,185.19374,USD,SAML_ACC_0246,SAML_ACC_0103,BANK_C,BANK_A,WITHDRAWAL,CA,UK,False,LAYERING,0.2746522128582001,False,saml_d,,,,,,,,,,,5,5,True,False,5.2267876,200.0,False,False,True,True,21,372251.84,17726.277,0.0
SAML_004954,2024-04-13 05:00:00,5731.3755,USD,SAML_ACC_0129,SAML_ACC_0406,BANK_C,BANK_B,WITHDRAWAL,NL,NL,False,IDENTITY_THEFT,0.17212869226932526,False,saml_d,,,,,,,,,,,5,5,True,False,8.653885,5700.0,False,False,True,False,15,317845.8,21189.72,0.0667
SAML_004953,2024-04-13 04:30:00,20725.871,EUR,SAML_ACC_0205,SAML_ACC_0170,BANK_B,BANK_C,DEPOSIT,US,FR,False,WIRE_FRAUD,0.38205182552337646,True,saml_d,,,,,,,,,,,4,5,True,False,9.939186,20700.0,False,False,True,True,12,595005.9,49583.824,0.0
SAML_004952,2024-04-13 04:00:00,14470.096,USD,SAML_ACC_0143,SAML_ACC_0458,BANK_B,BANK_B,WITHDRAWAL,CA,US,False,PLACEMENT,0.26638537645339966,True,saml_d,,,,,,,,,,,4,5,True,False,9.579908,14500.0,False,False,True,True,14,116077.85,8291.275,0.0
SAML_004951,2024-04-13 03:30:00,36543.758,USD,SAML_ACC_0104,SAML_ACC_0493,BANK_A,BANK_C,DEPOSIT,UK,NL,False,CRYPTOCURRENCY,0.5910674929618835,False,saml_d,,,,,,,,,,,3,5,True,False,10.506293,36500.0,False,False,True,True,5,39641.344,7928.269,0.0
SAML_004950,2024-04-13 03:00:00,4819.4336,CAD,SAML_ACC_0086,SAML_ACC_0024,BANK_B,BANK_B,PAYMENT,FR,FR,False,SHELL_COMPANY,0.13403289020061493,False,saml_d,,,,,,,,,,,3,5,True,False,8.480619,4800.0,False,False,True,False,11,109972.19,9997.471,0.0909
SAML_004949,2024-04-13 02:30:00,7108.207,USD,SAML_ACC_0205,SAML_ACC_0205,BANK_A,BANK_C,DEPOSIT,CA,UK,False,STRUCTURING,0.042035192251205444,False,saml_d,,,,,,,,,,,2,5,True,False,8.869146,7100.0,False,False,True,True,12,595005.9,49583.824,0.0
SAML_004948,2024-04-13 02:00:00,1378.367,GBP,SAML_ACC_0187,SAML_ACC_0220,BANK_C,BANK_B,PAYMENT,NL,FR,False,IDENTITY_THEFT,0.4368840456008911,True,saml_d,,,,,,,,,,,2,5,True,False,7.22938,1400.0,False,False,True,True,10,230934.69,23093.467,0.0
SAML_004947,2024-04-13 01:30:00,206.5988,USD,SAML_ACC_0128,SAML_ACC_0173,BANK_C,BANK_B,DEPOSIT,UK,UK,False,WIRE_FRAUD,0.2614707052707672,False,saml_d,,,,,,,,,,,1,5,True,False,5.3356075,200.0,False,False,True,False,11,141965.23,12905.931,0.0909
SAML_004946,2024-04-13 01:00:00,678.88904,CAD,SAML_ACC_0460,SAML_ACC_0265,BANK_C,BANK_C,PAYMENT,US,NL,False,CRYPTOCURRENCY,0.36510834097862244,False,saml_d,,,,,,,,,,,1,5,True,False,6.5219297,700.0,False,False,True,True,10,32359.555,3235.9556,0.0
SAML_004945,2024-04-13 00:30:00,23863.936,USD,SAML_ACC_0315,SAML_ACC_0114,BANK_A,BANK_A,WITHDRAWAL,NL,FR,False,TRADE_BASED,0.0265594944357872,True,saml_d,,,,,,,,,,,0,5,True,False,10.080166,23900.0,False,False,True,True,11,145245.42,13204.129,0.0909
SAML_004944,2024-04-13 00:00:00,98348.66,USD,SAML_ACC_0058,SAML_ACC_0335,BANK_B,BANK_A,TRANSFER,NL,UK,True,STRUCTURING,0.7552486658096313,True,saml_d,,,,,,,,,,,0,5,True,False,11.4962845,98300.0,False,True,True,True,11,176263.53,16023.957,0.2727
SAML_004943,2024-04-12 23:30:00,694.8223,EUR,SAML_ACC_0261,SAML_ACC_0005,BANK_B,BANK_A,PAYMENT,NL,DE,False,WIRE_FRAUD,0.19969075918197632,True,saml_d,,,,,,,,,,,23,4,False,False,6.5450945,700.0,False,False,True,True,8,33055.07,4131.884,0.0
SAML_004942,2024-04-12 23:00:00,3518.0605,GBP,SAML_ACC_0221,SAML_ACC_0009,BANK_A,BANK_C,WITHDRAWAL,DE,DE,False,PHANTOM_TRANSACTIONS,0.25988855957984924,False,saml_d,,,,,,,,,,,23,4,False,False,8.165949,3500.0,False,False,True,False,13,434463.2,33420.246,0.0
SAML_004941,2024-04-12 22:30:00,1975.8309,EUR,SAML_ACC_0397,SAML_ACC_0057,BANK_C,BANK_C,PAYMENT,NL,US,False,WIRE_FRAUD,0.19310565292835236,False,saml_d,,,,,,,,,,,22,4,False,False,7.58925,2000.0,False,False,True,True,8,211879.8,26484.975,0.25
SAML_004940,2024-04-12 22:00:00,9648.183,USD,SAML_ACC_0360,SAML_ACC_0428,BANK_B,BANK_B,WITHDRAWAL,CA,CA,False,SHELL_COMPANY,0.19083271920681,True,saml_d,,,,,,,,,,,22,4,False,False,9.174628,9600.0,False,False,True,False,14,402323.5,28737.393,0.0714
SAML_004939,2024-04-12 21:30:00,181.2466,USD,SAML_ACC_0247,SAML_ACC_0257,BANK_B,BANK_C,WITHDRAWAL,DE,CA,False,LAYERING,0.2904824912548065,False,saml_d,,,,,,,,,,,21,4,False,False,5.205361,200.0,False,False,False,True,9,97990.05,10887.783,0.0
SAML_004938,2024-04-12 21:00:00,21276.666,USD,SAML_ACC_0123,SAML_ACC_0171,BANK_C,BANK_A,TRANSFER,CA,DE,False,IDENTITY_THEFT,0.6241928935050964,False,saml_d,,,,,,,,,,,21,4,False,False,9.965413,21300.0,False,False,False,True,15,231297.05,15419.803,0.1333
SAML_004937,2024-04-12 20:30:00,34890.88,USD,SAML_ACC_0120,SAML_ACC_0253,BANK_B,BANK_A,WITHDRAWAL,UK,FR,False,LAYERING,0.431630402803421,False,saml_d,,,,,,,,,,,20,4,False,False,10.46001,34900.0,False,False,False,True,10,144237.03,14423.702,0.2
SAML_004936,2024-04-12 20:00:00,2999.7837,USD,SAML_ACC_0010,SAML_ACC_0219,BANK_A,BANK_B,PAYMENT,DE,CA,True,SHELL_COMPANY,0.699999988079071,True,saml_d,,,,,,,,,,,20,4,False,False,8.006629,3000.0,False,False,False,True,14,104914.31,7493.8794,0.0714
SAML_004935,2024-04-12 19:30:00,8837.697,USD,SAML_ACC_0221,SAML_ACC_0353,BANK_A,BANK_A,TRANSFER,FR,UK,False,IDENTITY_THEFT,0.13716500997543335,False,saml_d,,,,,,,,,,,19,4,False,False,9.086895,8800.0,False,False,False,True,13,434463.2,33420.246,0.0
SAML_004934,2024-04-12 19:00:00,1188.528,USD,SAML_ACC_0191,SAML_ACC_0451,BANK_C,BANK_C,PAYMENT,NL,US,False,IDENTITY_THEFT,0.37686774134635925,False,saml_d,,,,,,,,,,,19,4,False,False,7.0813117,1200.0,False,False,False,True,8,43759.152,5469.894,0.0
SAML_004933,2024-04-12 18:30:00,28134.404,USD,SAML_ACC_0197,SAML_ACC_0302,BANK_B,BANK_C,PAYMENT,NL,DE,True,CASH_INTENSIVE,0.7378038167953491,True,saml_d,,,,,,,,,,,18,4,False,False,10.244784,28100.0,False,False,False,True,12,55488.89,4624.0737,0.1667
SAML_004932,2024-04-12 18:00:00,64149.027,CAD,SAML_ACC_0427,SAML_ACC_0329,BANK_C,BANK_C,PAYMENT,FR,FR,False,WIRE_FRAUD,0.5041075944900513,False,saml_d,,,,,,,,,,,18,4,False,False,11.06898,64100.0,False,False,False,False,11,178969.75,16269.978,0.0
SAML_004931,2024-04-12 17:30:00,37.244053,USD,SAML_ACC_0275,SAML_ACC_0100,BANK_A,BANK_A,TRANSFER,FR,CA,False,SMURFING,0.16166333854198456,True,saml_d,,,,,,,,,,,17,4,False,True,3.6439881,0.0,False,False,False,True,13,121875.06,9375.004,0.0
SAML_004930,2024-04-12 17:00:00,26718.04,EUR,SAML_ACC_0475,SAML_ACC_0031,BANK_C,BANK_C,TRANSFER,CA,CA,False,IDENTITY_THEFT,0.42874979972839355,False,saml_d,,,,,,,,,,,17,4,False,True,10.193131,26700.0,False,False,False,False,13,147073.1,11313.314,0.0
SAML_004929,2024-04-12 16:30:00,2238.323,GBP,SAML_ACC_0484,SAML_ACC_0150,BANK_C,BANK_C,PAYMENT,NL,UK,False,SMURFING,0.16256120800971985,False,saml_d,,,,,,,,,,,16,4,False,True,7.7139287,2200.0,False,False,False,True,10,214237.05,21423.705,0.0
SAML_004928,2024-04-12 16:00:00,225.62564,EUR,SAML_ACC_0318,SAML_ACC_0210,BANK_B,BANK_C,WITHDRAWAL,NL,NL,False,INTEGRATION,0.3368065357208252,False,saml_d,,,,,,,,,,,16,4,False,True,5.4232993,200.0,False,False,False,False,16,119850.41,7490.6504,0.0625
SAML_004927,2024-04-12 15:30:00,4803.5474,USD,SAML_ACC_0034,SAML_ACC_0436,BANK_C,BANK_B,TRANSFER,CA,NL,False,CRYPTOCURRENCY,0.6614409685134888,False,saml_d,,,,,,,,,,,15,4,False,True,8.477318,4800.0,False,False,False,True,11,1011089.7,91917.25,0.0
SAML_004926,2024-04-12 15:00:00,1215.5043,EUR,SAML_ACC_0483,SAML_ACC_0497,BANK_B,BANK_A,PAYMENT,US,US,False,TRADE_BASED,0.1895591765642166,False,saml_d,,,,,,,,,,,15,4,False,True,7.103737,1200.0,False,False,False,False,11,243324.84,22120.441,0.0
SAML_004925,2024-04-12 14:30:00,1093.9298,USD,SAML_ACC_0168,SAML_ACC_0345,BANK_B,BANK_B,DEPOSIT,DE,CA,False,CRYPTOCURRENCY,0.7390048503875732,False,saml_d,,,,,,,,,,,14,4,False,True,6.9984455,1100.0,False,False,False,True,10,146815.03,14681.502,0.2
SAML_004924,2024-04-12 14:00:00,7293.858,USD,SAML_ACC_0289,SAML_ACC_0262,BANK_C,BANK_A,WITHDRAWAL,FR,UK,False,WIRE_FRAUD,0.07417434453964233,False,saml_d,,,,,,,,,,,14,4,False,True,8.894925,7300.0,False,False,False,True,8,150555.69,18819.46,0.125
SAML_004923,2024-04-12 13:30:00,50431.668,USD,SAML_ACC_0404,SAML_ACC_0127,BANK_A,BANK_B,WITHDRAWAL,CA,US,False,TRADE_BASED,0.24114905297756195,False,saml_d,,,,,,,,,,,13,4,False,True,10.828395,50400.0,False,False,False,True,12,80210.96,6684.2466,0.25
SAML_004922,2024-04-12 13:00:00,9650.678,GBP,SAML_ACC_0353,SAML_ACC_0031,BANK_A,BANK_B,PAYMENT,US,US,False,CRYPTOCURRENCY,0.24303936958312988,False,saml_d,,,,,,,,,,,13,4,False,True,9.174887,9700.0,False,False,False,False,14,105905.57,7564.683,0.0
SAML_004921,2024-04-12 12:30:00,5488.917,USD,SAML_ACC_0041,SAML_ACC_0399,BANK_B,BANK_A,PAYMENT,CA,US,False,TRADE_BASED,0.17126208543777466,True,saml_d,,,,,,,,,,,12,4,False,True,8.610668,5500.0,False,False,False,True,11,73428.08,6675.28,0.0909
SAML_004920,2024-04-12 12:00:00,83072.23,USD,SAML_ACC_0311,SAML_ACC_0425,BANK_C,BANK_C,WITHDRAWAL,FR,NL,False,CRYPTOCURRENCY,0.4059144854545593,False,saml_d,,,,,,,,,,,12,4,False,True,11.327477,83100.0,False,True,False,True,9,139777.75,15530.86,0.2222
SAML_004919,2024-04-12 11:30:00,39556.707,CAD,SAML_ACC_0213,SAML_ACC_0160,BANK_B,BANK_B,PAYMENT,NL,US,False,SHELL_COMPANY,0.4427306354045868,False,saml_d,,,,,,,,,,,11,4,False,True,10.585516,39600.0,False,False,False,True,8,116924.195,14615.524,0.0
SAML_004918,2024-04-12 11:00:00,44454.797,USD,SAML_ACC_0121,SAML_ACC_0036,BANK_C,BANK_A,DEPOSIT,US,FR,False,STRUCTURING,0.43472954630851746,False,saml_d,,,,,,,,,,,11,4,False,True,10.7022505,44500.0,False,False,False,True,14,128352.88,9168.063,0.0714
SAML_004917,2024-04-12 10:30:00,1406.3214,CAD,SAML_ACC_0330,SAML_ACC_0027,BANK_C,BANK_B,PAYMENT,CA,NL,False,PHANTOM_TRANSACTIONS,0.15270164608955383,False,saml_d,,,,,,,,,,,10,4,False,True,7.2494435,1400.0,False,False,False,True,11,169612.38,15419.308,0.0
SAML_004916,2024-04-12 10:00:00,24967.11,GBP,SAML_ACC_0331,SAML_ACC_0295,BANK_C,BANK_A,WITHDRAWAL,UK,CA,False,SMURFING,0.2878264784812927,False,saml_d,,,,,,,,,,,10,4,False,True,10.125355,25000.0,False,False,False,True,14,563401.4,40242.957,0.0
SAML_004915,2024-04-12 09:30:00,4549.5933,EUR,SAML_ACC_0215,SAML_ACC_0001,BANK_B,BANK_A,TRANSFER,FR,UK,True,SHELL_COMPANY,0.8426430225372314,True,saml_d,,,,,,,,,,,9,4,False,True,8.423013,4500.0,False,False,False,True,14,169573.1,12112.364,0.2143
