transaction_id,timestamp,amount,currency,originator_account,beneficiary_account,originator_bank,beneficiary_bank,transaction_type,originator_country,beneficiary_country,is_laundering,typology,risk_score,alert_flag,dataset_source,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,day_of_week,is_weekend,is_business_hours,log_amount,amount_rounded,is_round_amount,high_amount,unusual_hour,cross_border,orig_tx_count,orig_total_amount,orig_avg_amount,orig_ml_rate
SAML_000464,2024-01-10 16:00:00,2381.162,USD,SAML_ACC_0039,SAML_ACC_0098,BANK_A,BANK_C,WITHDRAWAL,CA,DE,False,SHELL_COMPANY,0.1455770581960678,False,saml_d,,,,,,,,,,,16,2,False,True,7.775764,2400.0,False,False,False,True,9,6644486.0,738276.25,0.0
SAML_000519,2024-01-11 19:30:00,13396.842,USD,SAML_ACC_0360,SAML_ACC_0162,BANK_A,BANK_C,WITHDRAWAL,US,NL,False,WIRE_FRAUD,0.3007327616214752,True,saml_d,,,,,,,,,,,19,3,False,False,9.502849,13400.0,False,False,False,True,14,402323.5,28737.393,0.0714
SAML_004652,2024-04-06 22:00:00,3265.3682,GBP,SAML_ACC_0146,SAML_ACC_0222,BANK_B,BANK_C,PAYMENT,US,CA,False,CRYPTOCURRENCY,0.39785245060920715,False,saml_d,,,,,,,,,,,22,5,True,False,8.091434,3300.0,False,False,True,True,15,87670.94,5844.729,0.2
SAML_003675,2024-03-17 13:30:00,3448.6848,EUR,SAML_ACC_0271,SAML_ACC_0014,BANK_A,BANK_A,TRANSFER,NL,CA,False,PLACEMENT,0.23232142627239227,True,saml_d,,,,,,,,,,,13,6,True,True,8.146038,3400.0,False,False,False,True,12,134554.39,11212.866,0.0833
SAML_000681,2024-01-15 04:30:00,311.65488,USD,SAML_ACC_0281,SAML_ACC_0019,BANK_C,BANK_C,TRANSFER,CA,FR,False,CASH_INTENSIVE,0.2552727460861206,True,saml_d,,,,,,,,,,,4,0,False,False,5.7451,300.0,False,False,True,True,6,60558.098,10093.017,0.1667
MARY_000443,2023-07-07 22:00:00,640.7408,USD,MARY_ACC_043,MARY_ACC_025,MARY_BANK,MARY_BANK,TRANSFER,US,US,True,PLACEMENT,0.9117814302444458,True,maryam,,,,,,,,,,,22,4,False,False,6.4641843,600.0,False,False,True,False,22,31637.37,1438.0623,0.2273
SAML_001677,2024-02-04 22:30:00,62481.895,USD,SAML_ACC_0004,SAML_ACC_0407,BANK_A,BANK_A,WITHDRAWAL,FR,UK,False,IDENTITY_THEFT,0.33016809821128845,False,saml_d,,,,,,,,,,,22,6,True,False,11.042648,62500.0,False,False,True,True,15,220602.16,14706.812,0.0
SAML_002987,2024-03-03 05:30:00,3593.007,USD,SAML_ACC_0136,SAML_ACC_0398,BANK_C,BANK_C,PAYMENT,UK,NL,False,PHANTOM_TRANSACTIONS,0.13408483564853668,False,saml_d,,,,,,,,,,,5,6,True,False,8.187023,3600.0,False,False,True,True,14,152817.56,10915.54,0.1429
SAML_004307,2024-03-30 17:30:00,12886.184,CAD,SAML_ACC_0185,SAML_ACC_0463,BANK_C,BANK_A,DEPOSIT,FR,US,True,SMURFING,0.7266601920127869,True,saml_d,,,,,,,,,,,17,5,True,True,9.463988,12900.0,False,False,False,True,12,164015.66,13667.972,0.1667
SAML_004251,2024-03-29 13:30:00,4542.973,GBP,SAML_ACC_0217,SAML_ACC_0258,BANK_B,BANK_B,PAYMENT,CA,DE,False,TRADE_BASED,0.46387502551078796,False,saml_d,,,,,,,,,,,13,4,False,True,8.421557,4500.0,False,False,False,True,11,224203.3,20382.117,0.0
SAML_004152,2024-03-27 12:00:00,3541.203,EUR,SAML_ACC_0334,SAML_ACC_0312,BANK_A,BANK_B,PAYMENT,CA,US,True,WIRE_FRAUD,0.5154120326042175,True,saml_d,,,,,,,,,,,12,2,False,True,8.172504,3500.0,False,False,False,True,12,407722.62,33976.887,0.1667
SAML_004537,2024-04-04 12:30:00,1625.0597,USD,SAML_ACC_0491,SAML_ACC_0120,BANK_B,BANK_C,DEPOSIT,NL,CA,False,WIRE_FRAUD,0.07383928447961807,False,saml_d,,,,,,,,,,,12,3,False,True,7.393915,1600.0,False,False,False,True,10,121181.21,12118.121,0.3
MARY_000426,2023-07-06 12:00:00,737.16626,USD,MARY_ACC_021,MARY_ACC_045,MARY_BANK,MARY_BANK,TRANSFER,US,US,True,LAYERING,0.3596952259540558,True,maryam,,,,,,,,,,,12,3,False,True,6.604169,700.0,False,False,False,False,23,54636.043,2375.4802,0.3043
SAML_004805,2024-04-10 02:30:00,122.512375,CAD,SAML_ACC_0412,SAML_ACC_0444,BANK_A,BANK_A,WITHDRAWAL,UK,CA,False,PHANTOM_TRANSACTIONS,0.21679721772670746,False,saml_d,,,,,,,,,,,2,2,False,False,4.8163414,100.0,False,False,True,True,6,1424242.9,237373.83,0.0
SAML_003646,2024-03-16 23:00:00,5000.6455,USD,SAML_ACC_0327,SAML_ACC_0214,BANK_B,BANK_B,PAYMENT,DE,CA,False,SHELL_COMPANY,0.15306420624256134,False,saml_d,,,,,,,,,,,23,5,True,False,8.517522,5000.0,False,False,True,True,7,27630.11,3947.1584,0.0
SAML_003014,2024-03-03 19:00:00,927.78625,USD,SAML_ACC_0498,SAML_ACC_0084,BANK_B,BANK_B,PAYMENT,US,FR,True,SHELL_COMPANY,0.8067020773887634,True,saml_d,,,,,,,,,,,19,6,True,False,6.8338785,900.0,False,False,False,True,9,41313.797,4590.422,0.3333
SAML_000318,2024-01-07 15:00:00,5700.6343,USD,SAML_ACC_0278,SAML_ACC_0017,BANK_B,BANK_C,DEPOSIT,UK,UK,True,PHANTOM_TRANSACTIONS,0.9329321980476379,True,saml_d,,,,,,,,,,,15,6,True,True,8.648508,5700.0,False,False,False,False,11,60003.62,5454.875,0.1818
SAML_004091,2024-03-26 05:30:00,51072.863,GBP,SAML_ACC_0463,SAML_ACC_0047,BANK_B,BANK_A,TRANSFER,FR,CA,True,IDENTITY_THEFT,0.9155964255332947,True,saml_d,,,,,,,,,,,5,1,False,False,10.841028,51100.0,False,False,True,True,14,176213.7,12586.693,0.2857
SAML_000932,2024-01-20 10:00:00,164.67473,USD,SAML_ACC_0264,SAML_ACC_0443,BANK_C,BANK_B,WITHDRAWAL,US,DE,True,PLACEMENT,0.9045192003250122,True,saml_d,,,,,,,,,,,10,5,True,True,5.1100264,200.0,False,False,False,True,7,77835.164,11119.31,0.1429
SAML_004337,2024-03-31 08:30:00,8155.959,USD,SAML_ACC_0156,SAML_ACC_0465,BANK_B,BANK_B,WITHDRAWAL,UK,DE,False,WIRE_FRAUD,0.5305500626564026,False,saml_d,,,,,,,,,,,8,6,True,False,9.006627,8200.0,False,False,False,True,18,1956351.0,108686.17,0.0556
SAML_004824,2024-04-10 12:00:00,2629.9065,USD,SAML_ACC_0250,SAML_ACC_0469,BANK_B,BANK_A,TRANSFER,DE,FR,True,INTEGRATION,0.5524197816848755,True,saml_d,,,,,,,,,,,12,2,False,True,7.875084,2600.0,False,False,False,True,10,370717.28,37071.727,0.2
MARY_000510,2023-07-13 12:00:00,8041.2217,USD,MARY_ACC_025,MARY_ACC_006,MARY_BANK,MARY_BANK,TRANSFER,US,US,True,LAYERING,0.5513244271278381,True,maryam,,,,,,,,,,,12,3,False,True,8.99246,8000.0,False,False,False,False,17,50816.082,2989.1814,0.4706
SAML_004225,2024-03-29 00:30:00,8432.127,CAD,SAML_ACC_0247,SAML_ACC_0241,BANK_B,BANK_A,TRANSFER,CA,US,False,LAYERING,0.1124236062169075,False,saml_d,,,,,,,,,,,0,4,False,False,9.039923,8400.0,False,False,True,True,9,97990.05,10887.783,0.0
SAML_000656,2024-01-14 16:00:00,3065.171,USD,SAML_ACC_0219,SAML_ACC_0239,BANK_A,BANK_B,PAYMENT,CA,UK,False,PLACEMENT,0.2880879342556,True,saml_d,,,,,,,,,,,16,6,True,True,8.028185,3100.0,False,False,False,True,10,182213.81,18221.38,0.0
SAML_001610,2024-02-03 13:00:00,1662.9983,EUR,SAML_ACC_0242,SAML_ACC_0180,BANK_B,BANK_C,TRANSFER,UK,DE,False,LAYERING,0.23698873817920685,False,saml_d,,,,,,,,,,,13,5,True,True,7.4169784,1700.0,False,False,False,True,14,260104.81,18578.916,0.1429
SAML_002611,2024-02-24 09:30:00,306.3195,CAD,SAML_ACC_0130,SAML_ACC_0367,BANK_C,BANK_C,DEPOSIT,DE,NL,False,CRYPTOCURRENCY,0.18846070766448975,False,saml_d,,,,,,,,,,,9,5,True,True,5.727888,300.0,False,False,False,True,8,133484.58,16685.572,0.0
SAML_003380,2024-03-11 10:00:00,226412.11,USD,SAML_ACC_0134,SAML_ACC_0358,BANK_B,BANK_A,PAYMENT,UK,CA,True,WIRE_FRAUD,0.902448832988739,True,saml_d,,,,,,,,,,,10,0,False,True,12.330116,226400.0,False,True,False,True,12,578726.3,48227.19,0.25
SAML_004886,2024-04-11 19:00:00,636.8003,EUR,SAML_ACC_0283,SAML_ACC_0468,BANK_A,BANK_B,PAYMENT,UK,US,False,WIRE_FRAUD,0.19848951697349548,True,saml_d,,,,,,,,,,,19,3,False,False,6.458025,600.0,False,False,False,True,14,177990.88,12713.634,0.0714
SAML_002432,2024-02-20 16:00:00,2843.7979,USD,SAML_ACC_0240,SAML_ACC_0012,BANK_C,BANK_C,TRANSFER,DE,US,True,TRADE_BASED,0.49236157536506653,True,saml_d,,,,,,,,,,,16,1,False,True,7.953247,2800.0,False,False,False,True,8,34045.715,4255.7144,0.375
SAML_000089,2024-01-02 20:30:00,8320.977,USD,SAML_ACC_0394,SAML_ACC_0354,BANK_C,BANK_B,TRANSFER,CA,US,False,PLACEMENT,0.015961486846208572,False,saml_d,,,,,,,,,,,20,1,False,False,9.026655,8300.0,False,False,False,True,11,222381.34,20216.486,0.0909
MARY_000848,2023-08-10 16:00:00,227.1198,USD,MARY_ACC_037,MARY_ACC_006,MARY_BANK,MARY_BANK,TRANSFER,US,US,True,LAYERING,0.46918073296546936,True,maryam,,,,,,,,,,,16,3,False,True,5.429871,200.0,False,False,False,False,24,154903.3,6454.304,0.3333
MARY_000011,2023-06-01 22:00:00,1099.2816,USD,MARY_ACC_020,MARY_ACC_032,MARY_BANK,MARY_BANK,TRANSFER,US,US,False,INTEGRATION,0.8503829836845398,True,maryam,,,,,,,,,,,22,3,False,False,7.0033216,1100.0,False,False,True,False,18,46053.008,2558.5005,0.1667
SAML_004344,2024-03-31 12:00:00,806.0963,USD,SAML_ACC_0342,SAML_ACC_0113,BANK_B,BANK_C,PAYMENT,FR,CA,False,CASH_INTENSIVE,0.3390752673149109,False,saml_d,,,,,,,,,,,12,6,True,True,6.693443,800.0,False,False,False,True,8,50960.566,6370.071,0.0
SAML_000683,2024-01-15 05:30:00,7932.703,EUR,SAML_ACC_0378,SAML_ACC_0327,BANK_C,BANK_B,PAYMENT,FR,UK,False,STRUCTURING,0.044257666915655136,False,saml_d,,,,,,,,,,,5,0,False,False,8.978875,7900.0,False,False,True,True,9,121754.87,13528.318,0.0
SAML_000252,2024-01-06 06:00:00,207796.06,USD,SAML_ACC_0250,SAML_ACC_0412,BANK_C,BANK_C,PAYMENT,UK,CA,False,PLACEMENT,0.1460956186056137,False,saml_d,,,,,,,,,,,6,5,True,False,12.244317,207800.0,False,True,False,True,10,370717.28,37071.727,0.2
MARY_000845,2023-08-10 10:00:00,496.09476,USD,MARY_ACC_035,MARY_ACC_017,MARY_BANK,MARY_BANK,TRANSFER,US,US,True,LAYERING,0.8960088491439819,True,maryam,,,,,,,,,,,10,3,False,True,6.208781,500.0,False,False,False,False,23,111925.68,4866.334,0.3043
MARY_000286,2023-06-24 20:00:00,20264.684,USD,MARY_ACC_037,MARY_ACC_039,MARY_BANK,MARY_BANK,TRANSFER,US,US,True,PLACEMENT,0.27589693665504456,True,maryam,,,,,,,,,,,20,5,True,False,9.916684,20300.0,False,False,False,False,24,154903.3,6454.304,0.3333
SAML_003903,2024-03-22 07:30:00,452.54355,USD,SAML_ACC_0312,SAML_ACC_0088,BANK_A,BANK_A,WITHDRAWAL,CA,US,False,CRYPTOCURRENCY,0.1520409733057022,False,saml_d,,,,,,,,,,,7,4,False,False,6.117091,500.0,False,False,False,True,9,31762.06,3529.118,0.2222
SAML_004341,2024-03-31 10:30:00,4375.585,EUR,SAML_ACC_0409,SAML_ACC_0320,BANK_A,BANK_B,WITHDRAWAL,UK,FR,True,PHANTOM_TRANSACTIONS,0.7908743023872375,True,saml_d,,,,,,,,,,,10,6,True,True,8.384024,4400.0,False,False,False,True,7,29430.723,4204.389,0.2857
SAML_003438,2024-03-12 15:00:00,226.64496,EUR,SAML_ACC_0429,SAML_ACC_0350,BANK_B,BANK_C,WITHDRAWAL,US,DE,False,PHANTOM_TRANSACTIONS,0.394458144903183,False,saml_d,,,,,,,,,,,15,1,False,True,5.4277873,200.0,False,False,False,True,6,184935.9,30822.65,0.0
SAML_001556,2024-02-02 10:00:00,18530.426,GBP,SAML_ACC_0010,SAML_ACC_0263,BANK_A,BANK_B,PAYMENT,UK,NL,False,TRADE_BASED,0.506289541721344,False,saml_d,,,,,,,,,,,10,4,False,True,9.827223,18500.0,False,False,False,True,14,104914.31,7493.8794,0.0714
SAML_000551,2024-01-12 11:30:00,2183.4153,USD,SAML_ACC_0414,SAML_ACC_0440,BANK_C,BANK_A,DEPOSIT,UK,CA,False,INTEGRATION,0.1709156632423401,False,saml_d,,,,,,,,,,,11,4,False,True,7.6891036,2200.0,False,False,False,True,10,91642.64,9164.264,0.1
SAML_004420,2024-04-02 02:00:00,46138.46,USD,SAML_ACC_0129,SAML_ACC_0056,BANK_A,BANK_B,DEPOSIT,NL,DE,False,SHELL_COMPANY,0.28950244188308716,False,saml_d,,,,,,,,,,,2,1,False,False,10.739424,46100.0,False,False,True,True,15,317845.8,21189.72,0.0667
SAML_002930,2024-03-02 01:00:00,16954.85,USD,SAML_ACC_0156,SAML_ACC_0323,BANK_B,BANK_B,TRANSFER,US,US,False,PHANTOM_TRANSACTIONS,0.14456267654895782,False,saml_d,,,,,,,,,,,1,5,True,False,9.738368,17000.0,False,False,True,False,18,1956351.0,108686.17,0.0556
SAML_004200,2024-03-28 12:00:00,4852.816,USD,SAML_ACC_0192,SAML_ACC_0011,BANK_C,BANK_C,PAYMENT,FR,NL,False,STRUCTURING,0.4581880271434784,False,saml_d,,,,,,,,,,,12,3,False,True,8.48752,4900.0,False,False,False,True,14,178135.44,12723.96,0.0
MARY_000255,2023-06-22 06:00:00,652.4291,USD,MARY_ACC_028,MARY_ACC_022,MARY_BANK,MARY_BANK,TRANSFER,US,US,False,LAYERING,0.6486178636550903,True,maryam,,,,,,,,,,,6,3,False,False,6.482234,700.0,False,False,False,False,30,58792.75,1959.7582,0.2667
SAML_002060,2024-02-12 22:00:00,16346.938,USD,SAML_ACC_0427,SAML_ACC_0351,BANK_A,BANK_C,WITHDRAWAL,NL,FR,False,SHELL_COMPANY,0.48641785979270935,False,saml_d,,,,,,,,,,,22,0,False,False,9.701857,16300.0,False,False,True,True,11,178969.75,16269.978,0.0
SAML_004326,2024-03-31 03:00:00,905.90106,GBP,SAML_ACC_0079,SAML_ACC_0419,BANK_A,BANK_B,DEPOSIT,FR,US,False,SMURFING,0.40563130378723145,False,saml_d,,,,,,,,,,,3,6,True,False,6.8100333,900.0,False,False,True,True,14,183634.56,13116.755,0.0
SAML_000240,2024-01-06 00:00:00,610.9154,CAD,SAML_ACC_0226,SAML_ACC_0216,BANK_A,BANK_A,PAYMENT,US,US,True,TRADE_BASED,0.8425090909004211,True,saml_d,,,,,,,,,,,0,5,True,False,6.416594,600.0,False,False,True,False,11,1636418.6,148765.33,0.0909
SAML_002228,2024-02-16 10:00:00,71.3017,USD,SAML_ACC_0297,SAML_ACC_0227,BANK_B,BANK_A,WITHDRAWAL,US,UK,False,SMURFING,0.0937817320227623,False,saml_d,,,,,,,,,,,10,4,False,True,4.2808475,100.0,False,False,False,True,11,163925.53,14902.321,0.1818
SAML_004606,2024-04-05 23:00:00,1494.6847,USD,SAML_ACC_0187,SAML_ACC_0357,BANK_A,BANK_A,PAYMENT,CA,FR,False,INTEGRATION,0.31019681692123413,True,saml_d,,,,,,,,,,,23,4,False,False,7.3103395,1500.0,False,False,True,True,10,230934.69,23093.467,0.0
SAML_002884,2024-03-01 02:00:00,12.243441,USD,SAML_ACC_0164,SAML_ACC_0498,BANK_C,BANK_B,TRANSFER,NL,NL,False,CASH_INTENSIVE,0.28922343254089355,False,saml_d,,,,,,,,,,,2,4,False,False,2.5835023,0.0,False,False,True,False,8,28022.422,3502.8027,0.125
MARY_000144,2023-06-13 00:00:00,4470.8354,USD,MARY_ACC_017,MARY_ACC_030,MARY_BANK,MARY_BANK,TRANSFER,US,US,True,PLACEMENT,0.6499391198158264,True,maryam,,,,,,,,,,,0,1,False,False,8.405554,4500.0,False,False,True,False,18,32940.06,1830.0032,0.2222
MARY_000198,2023-06-17 12:00:00,2614.818,USD,MARY_ACC_031,MARY_ACC_043,MARY_BANK,MARY_BANK,TRANSFER,US,US,False,INTEGRATION,0.35637167096138,True,maryam,,,,,,,,,,,12,5,True,True,7.8693323,2600.0,False,False,False,False,25,181370.0,7254.8,0.32
MARY_000939,2023-08-18 06:00:00,1667.8207,USD,MARY_ACC_041,MARY_ACC_040,MARY_BANK,MARY_BANK,TRANSFER,US,US,False,PLACEMENT,0.5070415139198303,True,maryam,,,,,,,,,,,6,4,False,False,7.4198723,1700.0,False,False,False,False,20,23537.324,1176.8662,0.35
SAML_000745,2024-01-16 12:30:00,698.2047,EUR,SAML_ACC_0117,SAML_ACC_0465,BANK_C,BANK_A,DEPOSIT,UK,FR,False,CASH_INTENSIVE,0.0601595900952816,False,saml_d,,,,,,,,,,,12,1,False,True,6.5499434,700.0,False,False,False,True,13,70502.86,5423.297,0.0
SAML_002654,2024-02-25 07:00:00,799.7754,USD,SAML_ACC_0446,SAML_ACC_0047,BANK_C,BANK_C,WITHDRAWAL,UK,CA,True,CASH_INTENSIVE,0.8896567225456238,True,saml_d,,,,,,,,,,,7,6,True,False,6.6855807,800.0,False,False,False,True,11,161670.38,14697.308,0.0909
