transaction_id,timestamp,amount,currency,originator_account,beneficiary_account,originator_bank,beneficiary_bank,transaction_type,originator_country,beneficiary_country,is_laundering,typology,risk_score,alert_flag,dataset_source
MARY_000040,2023-06-04 08:00:00,1875.7662,USD,MARY_ACC_016,MARY_ACC_049,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.65982646,True,synthetic_maryam
MARY_000041,2023-06-04 10:00:00,677.2008,USD,MARY_ACC_016,MARY_ACC_026,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.2908669,True,synthetic_maryam
MARY_000042,2023-06-04 12:00:00,2439.5693,USD,MARY_ACC_039,MARY_ACC_020,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.8271726,True,synthetic_maryam
MARY_000043,2023-06-04 14:00:00,410.88467,USD,MARY_ACC_003,MARY_ACC_014,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.7514662,True,synthetic_maryam
MARY_000044,2023-06-04 16:00:00,5301.6187,USD,MARY_ACC_037,MARY_ACC_039,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.5424978,True,synthetic_maryam
MARY_000045,2023-06-04 18:00:00,1724.5188,USD,MARY_ACC_036,MARY_ACC_032,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.46076617,True,synthetic_maryam
MARY_000046,2023-06-04 20:00:00,1810.0012,USD,MARY_ACC_030,MARY_ACC_047,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.52330446,True,synthetic_maryam
MARY_000047,2023-06-04 22:00:00,6261.265,USD,MARY_ACC_003,MARY_ACC_030,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.95794284,True,synthetic_maryam
MARY_000048,2023-06-05 00:00:00,956.72565,USD,MARY_ACC_035,MARY_ACC_028,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.54433393,True,synthetic_maryam
MARY_000049,2023-06-05 02:00:00,1944.5825,USD,MARY_ACC_031,MARY_ACC_044,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.3746499,True,synthetic_maryam
MARY_000050,2023-06-05 04:00:00,507.43976,USD,MARY_ACC_035,MARY_ACC_045,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.21997425,True,synthetic_maryam
MARY_000051,2023-06-05 06:00:00,233.43869,USD,MARY_ACC_012,MARY_ACC_018,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.5245232,True,synthetic_maryam
MARY_000052,2023-06-05 08:00:00,3185.157,USD,MARY_ACC_049,MARY_ACC_030,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.44432196,True,synthetic_maryam
MARY_000053,2023-06-05 10:00:00,543.7782,USD,MARY_ACC_030,MARY_ACC_038,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.8194179,True,synthetic_maryam
MARY_000054,2023-06-05 12:00:00,426.43823,USD,MARY_ACC_025,MARY_ACC_006,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.849865,True,synthetic_maryam
MARY_000055,2023-06-05 14:00:00,600.0836,USD,MARY_ACC_023,MARY_ACC_006,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.56853634,True,synthetic_maryam
MARY_000056,2023-06-05 16:00:00,5521.3364,USD,MARY_ACC_017,MARY_ACC_003,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.43058807,True,synthetic_maryam
MARY_000057,2023-06-05 18:00:00,442.8957,USD,MARY_ACC_040,MARY_ACC_007,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.70824826,True,synthetic_maryam
MARY_000058,2023-06-05 20:00:00,13076.867,USD,MARY_ACC_001,MARY_ACC_044,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.6655544,True,synthetic_maryam
MARY_000059,2023-06-05 22:00:00,129.3297,USD,MARY_ACC_017,MARY_ACC_034,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.39392707,True,synthetic_maryam
MARY_000060,2023-06-06 00:00:00,2949.553,USD,MARY_ACC_041,MARY_ACC_018,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.31030622,True,synthetic_maryam
MARY_000061,2023-06-06 02:00:00,481.62366,USD,MARY_ACC_043,MARY_ACC_001,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.6575281,True,synthetic_maryam
MARY_000062,2023-06-06 04:00:00,488.62946,USD,MARY_ACC_045,MARY_ACC_027,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.36394593,True,synthetic_maryam
MARY_000063,2023-06-06 06:00:00,1577.7734,USD,MARY_ACC_035,MARY_ACC_015,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.50845706,True,synthetic_maryam
MARY_000064,2023-06-06 08:00:00,397.13385,USD,MARY_ACC_018,MARY_ACC_043,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.83682793,True,synthetic_maryam
MARY_000065,2023-06-06 10:00:00,372.6745,USD,MARY_ACC_010,MARY_ACC_024,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.36772147,True,synthetic_maryam
MARY_000066,2023-06-06 12:00:00,4403.063,USD,MARY_ACC_047,MARY_ACC_027,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.7537041,True,synthetic_maryam
MARY_000067,2023-06-06 14:00:00,164.63367,USD,MARY_ACC_033,MARY_ACC_029,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.871188,True,synthetic_maryam
MARY_000068,2023-06-06 16:00:00,50.448193,USD,MARY_ACC_006,MARY_ACC_020,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.7343023,True,synthetic_maryam
MARY_000069,2023-06-06 18:00:00,1367.1357,USD,MARY_ACC_021,MARY_ACC_040,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.42282468,True,synthetic_maryam
MARY_000070,2023-06-06 20:00:00,446.96088,USD,MARY_ACC_047,MARY_ACC_030,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.49948898,True,synthetic_maryam
MARY_000071,2023-06-06 22:00:00,510.00253,USD,MARY_ACC_030,MARY_ACC_044,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.5885294,True,synthetic_maryam
MARY_000072,2023-06-07 00:00:00,262.5393,USD,MARY_ACC_026,MARY_ACC_018,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.1661587,True,synthetic_maryam
MARY_000073,2023-06-07 02:00:00,109.848854,USD,MARY_ACC_007,MARY_ACC_037,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.9489237,True,synthetic_maryam
MARY_000074,2023-06-07 04:00:00,2891.754,USD,MARY_ACC_021,MARY_ACC_019,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.5864816,True,synthetic_maryam
MARY_000075,2023-06-07 06:00:00,175.7838,USD,MARY_ACC_038,MARY_ACC_015,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.8578801,True,synthetic_maryam
MARY_000076,2023-06-07 08:00:00,2080.5576,USD,MARY_ACC_047,MARY_ACC_049,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.14914387,True,synthetic_maryam
MARY_000077,2023-06-07 10:00:00,2870.1194,USD,MARY_ACC_045,MARY_ACC_023,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.3484973,True,synthetic_maryam
MARY_000078,2023-06-07 12:00:00,660.2344,USD,MARY_ACC_033,MARY_ACC_043,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.68264246,True,synthetic_maryam
MARY_000079,2023-06-07 14:00:00,724.783,USD,MARY_ACC_003,MARY_ACC_006,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.5292678,True,synthetic_maryam
MARY_000080,2023-06-07 16:00:00,965.38684,USD,MARY_ACC_012,MARY_ACC_046,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.57259625,True,synthetic_maryam
MARY_000081,2023-06-07 18:00:00,3592.468,USD,MARY_ACC_033,MARY_ACC_038,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.5052536,True,synthetic_maryam
MARY_000082,2023-06-07 20:00:00,1923.2329,USD,MARY_ACC_024,MARY_ACC_040,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.58906037,True,synthetic_maryam
MARY_000083,2023-06-07 22:00:00,4222.972,USD,MARY_ACC_007,MARY_ACC_044,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.68635887,True,synthetic_maryam
MARY_000084,2023-06-08 00:00:00,316.98355,USD,MARY_ACC_008,MARY_ACC_030,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.6215935,True,synthetic_maryam
MARY_000085,2023-06-08 02:00:00,2797.0,USD,MARY_ACC_047,MARY_ACC_049,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.50966996,True,synthetic_maryam
MARY_000086,2023-06-08 04:00:00,570.79694,USD,MARY_ACC_037,MARY_ACC_010,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.64075685,True,synthetic_maryam
MARY_000087,2023-06-08 06:00:00,7933.325,USD,MARY_ACC_035,MARY_ACC_030,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.77686876,True,synthetic_maryam
MARY_000088,2023-06-08 08:00:00,8492.098,USD,MARY_ACC_007,MARY_ACC_001,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.8915249,True,synthetic_maryam
MARY_000089,2023-06-08 10:00:00,110.03516,USD,MARY_ACC_004,MARY_ACC_029,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.3891352,True,synthetic_maryam
MARY_000090,2023-06-08 12:00:00,260.7401,USD,MARY_ACC_034,MARY_ACC_025,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.8636673,True,synthetic_maryam
MARY_000091,2023-06-08 14:00:00,272.8062,USD,MARY_ACC_039,MARY_ACC_031,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.5107869,True,synthetic_maryam
MARY_000092,2023-06-08 16:00:00,837.66296,USD,MARY_ACC_022,MARY_ACC_015,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.76504195,True,synthetic_maryam
MARY_000093,2023-06-08 18:00:00,366.82703,USD,MARY_ACC_033,MARY_ACC_017,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.532113,True,synthetic_maryam
MARY_000094,2023-06-08 20:00:00,122.02138,USD,MARY_ACC_011,MARY_ACC_008,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.5899197,True,synthetic_maryam
MARY_000095,2023-06-08 22:00:00,3056.1614,USD,MARY_ACC_009,MARY_ACC_040,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.3695961,True,synthetic_maryam
MARY_000096,2023-06-09 00:00:00,1241.7888,USD,MARY_ACC_042,MARY_ACC_010,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.458379,True,synthetic_maryam
MARY_000097,2023-06-09 02:00:00,190.90161,USD,MARY_ACC_015,MARY_ACC_046,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.7236587,True,synthetic_maryam
MARY_000098,2023-06-09 04:00:00,308.5133,USD,MARY_ACC_028,MARY_ACC_015,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.777034,True,synthetic_maryam
MARY_000099,2023-06-09 06:00:00,103.36817,USD,MARY_ACC_030,MARY_ACC_042,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.46069744,True,synthetic_maryam
MARY_000100,2023-06-09 08:00:00,72.72297,USD,MARY_ACC_042,MARY_ACC_028,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.86182517,True,synthetic_maryam
MARY_000101,2023-06-09 10:00:00,48.61389,USD,MARY_ACC_049,MARY_ACC_026,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.17614001,True,synthetic_maryam
MARY_000102,2023-06-09 12:00:00,115.45085,USD,MARY_ACC_044,MARY_ACC_020,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.48240662,True,synthetic_maryam
MARY_000103,2023-06-09 14:00:00,159.25554,USD,MARY_ACC_023,MARY_ACC_013,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.888332,True,synthetic_maryam
MARY_000104,2023-06-09 16:00:00,828.8784,USD,MARY_ACC_004,MARY_ACC_031,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.7598884,True,synthetic_maryam
MARY_000105,2023-06-09 18:00:00,379.49667,USD,MARY_ACC_014,MARY_ACC_014,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.8390447,True,synthetic_maryam
MARY_000106,2023-06-09 20:00:00,1058.212,USD,MARY_ACC_019,MARY_ACC_029,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.69085556,True,synthetic_maryam
MARY_000107,2023-06-09 22:00:00,1667.8945,USD,MARY_ACC_024,MARY_ACC_014,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.42064396,True,synthetic_maryam
MARY_000108,2023-06-10 00:00:00,7882.4595,USD,MARY_ACC_045,MARY_ACC_040,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.55577815,True,synthetic_maryam
MARY_000109,2023-06-10 02:00:00,411.56964,USD,MARY_ACC_036,MARY_ACC_014,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.46486592,True,synthetic_maryam
MARY_000110,2023-06-10 04:00:00,1759.3229,USD,MARY_ACC_007,MARY_ACC_020,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.601867,True,synthetic_maryam
MARY_000111,2023-06-10 06:00:00,3413.8992,USD,MARY_ACC_018,MARY_ACC_041,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.51316416,True,synthetic_maryam
MARY_000112,2023-06-10 08:00:00,187.74492,USD,MARY_ACC_043,MARY_ACC_035,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.7818567,True,synthetic_maryam
MARY_000113,2023-06-10 10:00:00,83.755066,USD,MARY_ACC_045,MARY_ACC_005,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.7864695,True,synthetic_maryam
MARY_000114,2023-06-10 12:00:00,284.53247,USD,MARY_ACC_049,MARY_ACC_015,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.5273907,True,synthetic_maryam
MARY_000115,2023-06-10 14:00:00,831.1968,USD,MARY_ACC_015,MARY_ACC_013,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.5613015,True,synthetic_maryam
MARY_000116,2023-06-10 16:00:00,146.54568,USD,MARY_ACC_047,MARY_ACC_001,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.3754082,True,synthetic_maryam
MARY_000117,2023-06-10 18:00:00,1391.6625,USD,MARY_ACC_049,MARY_ACC_007,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.74860656,True,synthetic_maryam
MARY_000118,2023-06-10 20:00:00,6307.3794,USD,MARY_ACC_005,MARY_ACC_012,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.35403755,True,synthetic_maryam
MARY_000119,2023-06-10 22:00:00,3424.937,USD,MARY_ACC_041,MARY_ACC_032,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.51088136,True,synthetic_maryam
MARY_000120,2023-06-11 00:00:00,99.437874,USD,MARY_ACC_036,MARY_ACC_021,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.36510238,True,synthetic_maryam
MARY_000121,2023-06-11 02:00:00,2842.4392,USD,MARY_ACC_020,MARY_ACC_012,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.8096661,True,synthetic_maryam
MARY_000122,2023-06-11 04:00:00,520.06177,USD,MARY_ACC_007,MARY_ACC_036,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.56655324,True,synthetic_maryam
MARY_000123,2023-06-11 06:00:00,2444.9285,USD,MARY_ACC_010,MARY_ACC_033,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.42568272,True,synthetic_maryam
MARY_000124,2023-06-11 08:00:00,550.01984,USD,MARY_ACC_001,MARY_ACC_004,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.6940448,True,synthetic_maryam
MARY_000125,2023-06-11 10:00:00,642.4846,USD,MARY_ACC_034,MARY_ACC_049,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.76997787,True,synthetic_maryam
MARY_000126,2023-06-11 12:00:00,1646.6913,USD,MARY_ACC_023,MARY_ACC_009,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.21363051,True,synthetic_maryam
MARY_000127,2023-06-11 14:00:00,11697.246,USD,MARY_ACC_030,MARY_ACC_039,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.84775513,True,synthetic_maryam
MARY_000128,2023-06-11 16:00:00,1510.4374,USD,MARY_ACC_042,MARY_ACC_007,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.9429965,True,synthetic_maryam
MARY_000129,2023-06-11 18:00:00,277.3964,USD,MARY_ACC_040,MARY_ACC_018,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.023619631,True,synthetic_maryam
MARY_000130,2023-06-11 20:00:00,873.426,USD,MARY_ACC_019,MARY_ACC_023,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.8652814,True,synthetic_maryam
MARY_000131,2023-06-11 22:00:00,5962.2715,USD,MARY_ACC_033,MARY_ACC_036,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.63472223,True,synthetic_maryam
MARY_000132,2023-06-12 00:00:00,2162.0054,USD,MARY_ACC_034,MARY_ACC_020,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.6793158,True,synthetic_maryam
MARY_000133,2023-06-12 02:00:00,93.41332,USD,MARY_ACC_016,MARY_ACC_031,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.13104837,True,synthetic_maryam
MARY_000134,2023-06-12 04:00:00,1585.7949,USD,MARY_ACC_034,MARY_ACC_025,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.76324725,True,synthetic_maryam
MARY_000135,2023-06-12 06:00:00,4085.3088,USD,MARY_ACC_030,MARY_ACC_036,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.65062183,True,synthetic_maryam
MARY_000136,2023-06-12 08:00:00,22393.28,USD,MARY_ACC_024,MARY_ACC_003,MARY_BANK,MARY_BANK,transfer,US,US,False,layering,0.6687682,True,synthetic_maryam
MARY_000137,2023-06-12 10:00:00,146.05466,USD,MARY_ACC_032,MARY_ACC_020,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.5060624,True,synthetic_maryam
MARY_000138,2023-06-12 12:00:00,303.92072,USD,MARY_ACC_036,MARY_ACC_025,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.5695985,True,synthetic_maryam
MARY_000139,2023-06-12 14:00:00,4473.7485,USD,MARY_ACC_016,MARY_ACC_030,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.5673808,True,synthetic_maryam
MARY_000140,2023-06-12 16:00:00,690.09216,USD,MARY_ACC_019,MARY_ACC_021,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.30404353,True,synthetic_maryam
MARY_000141,2023-06-12 18:00:00,643.70264,USD,MARY_ACC_040,MARY_ACC_048,MARY_BANK,MARY_BANK,transfer,US,US,True,integration,0.8646703,True,synthetic_maryam
MARY_000142,2023-06-12 20:00:00,474.63004,USD,MARY_ACC_049,MARY_ACC_035,MARY_BANK,MARY_BANK,transfer,US,US,False,placement,0.81505734,True,synthetic_maryam
MARY_000143,2023-06-12 22:00:00,1789.3281,USD,MARY_ACC_003,MARY_ACC_035,MARY_BANK,MARY_BANK,transfer,US,US,True,layering,0.51820433,True,synthetic_maryam
MARY_000144,2023-06-13 00:00:00,4470.8354,USD,MARY_ACC_017,MARY_ACC_030,MARY_BANK,MARY_BANK,transfer,US,US,True,placement,0.6499391,True,synthetic_maryam
MARY_000145,2023-06-13 02:00:00,521.4251,USD,MARY_ACC_031,MARY_ACC_016,MARY_BANK,MARY_BANK,transfer,US,US,False,integration,0.75026566,True,synthetic_maryam
